grid_size,start_x,start_y,start_d,goal_x,goal_y,goal_d,lava_tiles
8,0,5,south,6,7,west,0_3;1_7;0_2;7_3;1_3;6_2;3_0;7_5;3_6;3_3;3_1;5_3;5_7;1_5;2_5;4_3;0_4;6_4;7_4;6_3;5_1;6_5;1_6;4_7;7_0;7_6;3_5;2_6;0_7;2_1;7_1;5_5;6_0;1_2;3_4;4_5;7_7;1_4;4_1;3_7;1_0;5_4;7_2;4_6;3_2;5_0;2_0;2_3;0_6
12,3,7,north,5,0,south,9_11;9_3;11_0;6_4;4_3;9_9;2_11;6_3;9_8;11_9;8_7;8_10;1_8;6_11;0_6;8_0;10_6;5_11;10_9;7_1;1_6;3_9;3_10;0_3;4_10;2_8;1_3;11_10;7_5;7_6;7_3;2_10;1_4;2_0;4_5;1_5;3_3;7_11;0_10;1_9;2_4;5_3;4_7;6_7;1_11;10_3;6_1;3_1;7_10;4_0;3_0;8_5;11_6;10_10;4_11;11_5;5_4;1_7;1_0;3_2;5_9;9_4;10_4;11_2;9_6;2_7;8_2;5_6;6_2;6_6;10_1;4_6;4_9;4_1;5_8;4_8;6_9;10_0;0_8;1_10;8_3;0_4;11_11;2_3;7_7;7_2;9_5;3_6;3_8;8_9;0_1;5_1;7_0;9_10;10_11;11_8;10_8;3_5
8,3,4,west,1,5,south,5_0;6_3;2_7;3_6;5_4;6_7;4_0;0_3;5_3;4_1;3_3;2_3;4_2;7_5;4_5;3_0;3_7;0_2;6_1;2_5;4_3;7_0;1_0;3_1;1_6;1_3;3_5;5_1;6_4;6_2;5_5;0_5;1_2;5_7;3_2;6_6;0_7;1_1;5_2;7_1;5_6;7_7;7_2;0_1;7_6;2_4
13,0,4,north,10,11,south,8_10;10_5;10_7;11_4;4_11;12_1;1_9;11_3;9_2;12_7;3_11;8_6;8_0;5_3;8_2;3_12;8_5;4_10;6_4;6_10;6_12;1_10;3_5;7_11;10_6;1_5;2_7;1_3;4_1;8_1;7_6;3_7;3_3;3_9;1_4;2_6;4_9;4_6;12_4;12_9;11_0;2_11;7_8;7_5;5_0;10_9;0_12;12_2;11_7;4_0;9_10;11_2;12_5;8_9;12_12;9_6;3_10;2_9;0_8;12_11;5_9;0_9;2_5;8_12;6_9;9_1;0_11;7_4;7_9;9_0;5_11;6_1;1_1;4_12;0_6;5_10;12_6;1_12;5_4;1_11;12_10;8_8;9_4;7_3;2_4;6_2;11_11;7_2;11_1;4_8;4_3;3_6;0_10;3_0;1_0;7_7;7_1;0_0;5_2;3_2;6_5;10_1;2_0;12_3;2_10;1_8;8_11;5_8;5_5;8_7;5_1;5_7;10_12;0_1;5_12;4_4;6_11;3_1;5_6;12_8;3_8;0_5
6,0,3,south,4,3,south,3_1;3_3;1_3;1_1;4_2;1_5;1_4;0_0;2_0;4_4;3_5;5_1;2_1;2_2;5_2;3_2;5_5;2_4;4_5;0_1;2_3;0_2;0_5;2_5
14,8,12,east,2,0,west,12_4;7_2;9_6;11_0;0_4;10_10;3_10;9_8;2_6;7_6;2_2;11_7;7_11;0_6;2_11;13_1;11_5;12_0;0_10;0_9;10_13;4_10;6_13;11_13;4_3;0_13;5_4;7_7;4_7;2_13;6_11;10_6;12_11;8_0;4_8;2_9;10_9;2_7;6_1;4_5;9_1;4_13;8_1;13_6;2_8;0_3;0_12;7_5;3_6;2_12;5_9;11_4;9_3;6_8;4_11;5_12;2_5;4_0;7_4;9_7;0_8;10_5;9_0;10_3;6_12;6_6;7_8;1_6;7_3;5_5;11_11;8_2;9_13;13_12;10_7;12_2;2_3;12_12;11_1;13_7;3_13;1_4;7_1;1_3;5_10;2_4;5_3;8_5;3_11;10_1;9_2;5_7;4_6;8_7;0_2;7_12;12_9;10_2;12_7;12_10;8_9;1_1;11_9;13_10;6_2;7_9;8_10;3_9;3_8;9_11;6_9;1_11;13_4;5_2;1_13;4_12;3_1;1_5;3_2;13_2;1_10;12_6;3_7;0_5;12_3;6_5;13_8;10_4;11_8;5_8;1_0;12_8;6_7;5_6;8_3;6_0;7_0;13_9;9_4;5_0;5_1;8_13;6_3;1_7;11_6;2_10;13_0;13_13;10_12;8_8;10_11;6_4;13_3;6_10;1_8
13,12,11,east,12,1,east,3_5;0_9;7_2;8_11;1_5;4_0;5_1;10_5;0_3;5_0;9_2;9_8;4_3;6_7;9_3;4_2;2_7;4_5;12_0;11_2;1_9;8_0;11_9;4_11;0_1;8_12;11_0;6_6;7_7;6_4;2_10;4_7;11_5;10_3;10_7;2_2;5_10;3_4;0_0;2_12;11_7;12_4;9_0;4_8;1_8;1_11;2_9;3_11;10_1;3_1;8_4;0_5;9_7;1_7;5_7;2_4;1_10;9_10;10_12;5_3;4_6;7_1;1_3;9_1;12_3;11_3;12_9;6_5;8_5;5_2;10_0;6_0;4_1;6_8;10_2;1_0;2_5;2_8;10_4;0_10;9_9;6_10;7_6;7_8;8_2;9_6;4_9;5_12;2_3;8_9;8_10;7_11;11_8;7_3;6_2;7_10;5_5;9_4;12_10;6_1;12_5;7_9;6_3;2_0;0_7;3_12
7,4,2,east,2,4,east,1_0;3_6;0_4;5_0;6_4;6_3;4_6;5_2;0_5;3_3;1_6;4_5;6_1;4_1;1_2;0_2;5_5;3_1;0_0;6_5;2_6;6_0;1_3;5_6;2_1;2_5;0_1;3_4;1_1;6_2;2_2;2_3;1_4;6_6;4_4
9,0,8,north,1,8,north,3_0;7_7;3_7;2_7;0_0;3_4;2_8;4_2;7_0;4_6;8_5;3_1;3_8;1_2;1_0;5_6;2_6;5_4;5_8;2_0;1_4;4_1;6_8;7_8;1_3;6_1;6_6;8_6;7_5;0_2;8_8;4_0;1_5;8_3;6_7;5_3;4_4;8_7;4_3;8_4;6_0;5_7;3_6;4_7;0_4;1_1;5_0;8_1;0_1;3_3;5_2;2_3;3_2;6_4;7_1;0_5;5_5;2_2;2_1;7_2;1_7;8_2;0_7
5,3,4,south,2,4,south,4_3;4_2;2_3;0_3;0_0;1_0;3_2;0_1;0_4;1_2;0_2;3_0;4_1;3_1;4_4;1_4;2_0
9,8,3,north,4,2,east,1_7;8_6;4_8;6_8;6_2;0_6;3_8;2_1;7_3;4_4;1_4;8_5;2_7;2_2;0_2;5_1;4_7;6_1;8_0;4_5;5_0;2_0;8_1;0_0;1_6;5_4;0_8;2_4;7_4;7_8;4_0;8_2;7_0;6_5;6_3;2_5;7_5;1_5;5_8;2_3;7_7;1_8;7_6;6_6;8_7;8_8;1_1;0_4;4_1;5_7;3_1;1_3;6_4;3_2
7,1,4,east,5,1,east,4_3;0_1;5_2;4_4;4_0;3_5;2_6;1_0;3_2;1_5;3_3;5_5;6_0;5_3;6_1;2_0;3_6;0_5;6_5;2_1;1_3;0_2;6_6;5_6;6_4;5_4;2_3;4_6;3_0;6_3;0_0;1_6;3_4;0_6
9,7,1,north,5,7,west,3_7;1_5;4_4;0_7;2_4;3_6;5_0;0_2;7_8;6_7;5_4;8_5;2_5;6_1;0_8;1_4;5_1;2_3;3_2;4_3;4_0;6_0;5_3;5_6;1_3;3_5;1_0;0_1;8_3;2_8;6_5;0_3;0_5;7_2;8_7;6_8;4_2;8_1;7_6;4_1;8_8;6_2;7_3;1_1;1_7;6_6;8_2;5_2;3_3;4_7;6_4;4_5;4_6;0_4;3_1;7_4;3_4;2_7;3_0;7_5
5,2,3,west,2,0,west,3_0;4_2;4_3;0_2;4_0;3_3;3_2;1_0;0_0;4_1;0_4;1_4;1_3;1_1;2_2;0_1
10,1,9,east,3,9,east,5_0;5_8;1_3;6_9;3_2;8_3;2_0;4_7;3_1;6_2;8_6;4_3;2_6;8_7;1_0;7_9;9_7;0_0;2_2;4_1;4_4;7_8;1_1;2_8;4_9;2_9;0_5;9_0;1_2;8_9;7_3;3_7;8_8;8_0;5_9;0_6;7_4;6_3;5_7;2_4;0_8;0_1;3_5;1_7;9_5;9_4;7_2;3_6;8_4;4_5;4_8;8_2;9_6;8_5;4_2;5_1;7_5;5_3;6_4;9_9;5_6;6_7;9_2;2_7;8_1;0_7;7_0
5,4,4,west,1,4,south,3_1;3_0;4_0;2_4;0_3;1_3;2_0;3_2;2_1;4_1;0_2;1_1;1_0;1_2;2_2;3_4
8,1,4,north,5,7,north,0_6;3_4;3_3;7_5;4_2;3_2;2_6;0_0;6_0;7_3;2_5;0_7;3_1;4_3;2_4;4_6;3_0;5_6;5_3;7_6;1_1;1_3;7_1;1_6;6_4;1_7;3_7;5_5;5_1;7_2;6_6;1_0;2_7;2_0;0_3;6_1;6_3;3_6;0_4;7_0;5_0;0_1;7_7;4_4;2_2;4_5;6_7;2_3;4_7
6,0,1,south,3,4,west,4_3;2_0;4_4;2_1;3_2;3_3;0_2;1_2;0_5;4_2;3_1;5_1;5_0;5_2;0_4;5_3;5_5;1_1;1_4;1_0;4_1;3_5;0_0
13,10,3,south,0,0,north,2_7;2_5;5_3;4_7;11_0;6_6;6_9;12_0;4_6;6_8;3_10;7_9;0_7;9_6;5_11;2_12;1_8;6_4;12_9;8_6;7_10;11_4;1_4;3_3;7_1;12_5;11_10;4_0;0_10;11_2;6_11;3_6;0_8;1_3;1_2;12_1;0_1;7_4;4_10;3_1;3_2;5_4;2_8;5_5;3_7;6_12;3_0;7_11;1_11;11_7;4_9;5_0;6_1;2_4;9_8;9_12;11_3;9_4;5_10;12_6;4_5;10_6;5_2;10_0;7_3;11_11;7_5;5_9;0_3;4_3;8_9;3_8;0_12;10_10;8_8;10_5;9_5;4_12;9_2;4_11;8_1;10_4;3_5;1_6;1_5;3_4;2_9;9_1;9_0;10_8;7_8;11_5;11_9;2_11;10_2;0_4;0_5;12_12;9_10;6_0;1_0;5_6;11_6;1_10;8_7;7_12;8_5;6_2;12_2;2_6
12,2,7,west,4,4,east,5_0;7_10;4_11;8_0;5_9;4_6;2_2;2_3;6_2;8_9;5_6;1_6;3_8;11_5;7_0;5_10;9_8;2_6;1_0;8_11;3_7;11_8;4_1;10_2;0_3;6_9;1_7;0_10;3_0;8_1;7_6;6_10;6_8;2_9;0_11;6_7;7_8;9_4;11_1;10_1;9_5;0_6;5_7;7_3;10_5;11_9;4_9;7_2;3_4;2_5;6_3;4_3;1_10;0_2;8_6;1_8;3_9;5_4;0_7;11_11;5_8;0_9;9_2;10_11;2_8;3_2;6_4;4_7;3_11;7_5;2_4;10_0;11_0;9_1;0_8;9_7;2_11;6_1;2_10;8_8;2_0;6_6;9_9;7_4;11_10;8_3;11_3;7_7;1_4;3_6;2_1;11_7;9_3;5_2;10_7;1_1;7_9;8_4;8_7;10_8;6_5;10_3;10_4;11_2;6_0;11_4;0_1;4_5;5_3
8,7,6,north,4,0,south,7_1;4_1;1_2;6_3;7_4;7_5;2_7;6_4;0_4;3_0;3_1;5_0;2_1;6_6;4_3;5_3;5_4;5_1;4_6;5_6;3_6;4_5;7_2;0_7;3_4;2_0;0_5;0_1;0_3;7_7;0_6;1_6;1_1;2_5;5_2;7_3;6_7;5_7;3_7;7_0;1_7;2_6
8,0,1,south,0,5,north,4_7;7_4;4_1;5_1;1_0;6_5;0_4;2_7;7_5;2_5;6_3;5_5;5_6;4_3;1_1;4_5;3_6;0_7;2_4;4_4;2_1;2_3;7_3;7_6;7_1;6_1;1_5;5_0;4_6;3_1;0_2;1_2;2_6;4_0;7_0;5_7;1_3;0_0;3_4;6_2;6_0;1_4;4_2;7_7;5_3;3_3;7_2;1_7;6_7;5_4
13,12,10,west,6,9,north,0_9;12_7;11_1;12_3;7_2;4_12;1_2;4_7;9_8;3_9;0_10;11_9;2_11;7_4;12_9;11_11;7_11;1_10;4_3;9_11;10_7;8_8;2_8;1_12;12_12;6_11;4_0;2_3;9_9;4_2;6_4;9_2;0_6;0_8;0_12;3_0;1_8;10_4;6_0;4_10;6_10;3_5;11_8;4_9;8_7;6_1;6_7;12_4;5_6;8_4;6_6;5_5;7_7;1_11;9_3;8_9;7_0;2_7;2_5;10_6;5_2;3_12;10_11;8_0;12_5;2_0;4_4;8_10;10_9;2_2;9_1;12_0;5_0;5_7;0_5;3_10;0_3;12_2;8_11;8_5;11_3;7_3;0_2;8_2;11_5;3_8;0_11;3_3;5_8;6_5;4_1;1_5;12_6;10_12;9_0;8_1;2_9;2_1;3_1;11_4;1_6;9_6;9_7;1_4;10_0;0_0;2_12;7_8;2_6;7_9;6_3;2_4;5_3
6,5,3,south,2,3,south,5_1;0_4;0_0;4_0;3_5;0_3;4_3;4_5;1_4;1_1;3_4;0_5;1_0;1_5;0_2;1_2;2_0;5_0;2_4;3_0;3_1;5_4;3_2;2_2;4_4
12,8,3,west,10,0,west,2_3;11_4;9_4;9_8;5_4;9_5;4_8;6_11;8_6;4_10;1_6;10_7;0_7;7_7;2_7;7_1;0_2;0_4;4_6;8_7;4_5;4_2;5_10;11_7;6_9;7_2;1_5;6_3;8_9;3_2;1_11;10_5;2_9;9_9;1_8;8_0;7_3;5_11;8_10;7_5;4_3;10_9;3_8;3_5;5_7;7_0;10_1;7_6;2_8;5_3;1_4;1_0;4_0;6_7;4_9;9_2;2_1;3_6;11_8;8_2;4_11;0_0;10_6;5_1;0_1;10_3;9_11;11_2;0_5;8_5;6_4;5_9;11_1;9_0;5_2;2_11;3_4;7_9;7_4;6_10;1_1;1_2;11_3;3_10;5_0;6_6;10_10
5,3,4,north,0,2,east,2_0;4_2;0_3;4_4;1_3;1_0;3_1;1_2;1_4;2_3;3_3;0_4;1_1;0_0;0_1;4_3
7,1,0,east,4,4,south,1_4;3_0;5_6;0_3;2_1;6_1;0_2;6_4;3_2;6_2;4_0;3_3;0_5;4_6;5_5;2_4;6_0;3_5;6_5;1_3;0_6;5_2;1_5;4_3;5_3;5_4;4_1;1_2;2_5;2_2;1_6;3_6;3_1;0_4;2_6;0_0;1_1
7,2,3,west,4,5,north,3_3;6_3;5_0;2_6;5_2;0_0;5_1;6_5;3_5;2_4;1_6;0_5;5_5;1_0;0_1;2_2;4_4;0_4;2_1;4_1;1_2;1_3;5_6;3_0;6_0;6_6;3_1;0_3;3_4;0_2;5_4;4_2;1_5;6_2;2_5;6_4;1_4
11,9,6,north,0,5,north,4_2;5_4;4_9;9_9;0_3;1_9;10_4;3_6;0_4;10_3;8_3;6_3;3_10;3_7;3_2;5_9;8_9;10_10;9_10;2_1;7_0;10_8;2_10;2_7;8_6;1_6;0_0;10_1;1_7;1_3;0_8;7_6;5_10;5_1;9_5;7_9;3_9;10_9;7_7;1_10;4_6;1_2;6_1;10_5;4_5;8_0;9_8;7_5;4_10;6_9;1_4;10_7;2_6;5_5;2_5;2_4;9_2;0_10;7_4;5_8;3_4;3_8;5_3;8_7;8_8;0_6;0_2;8_5;4_0;2_0;5_6;1_8;5_7;8_10;4_1;4_8;6_4;8_4;2_9;9_1;7_3
5,2,0,east,0,1,west,2_3;1_4;0_4;3_0;1_1;4_3;3_4;3_3;3_2;2_4;1_2;3_1;0_2;2_1;4_4;0_3
9,4,0,west,6,6,south,2_8;2_7;3_4;3_0;8_6;1_6;2_5;4_7;7_4;6_7;0_3;0_4;5_2;4_4;8_4;7_5;5_7;0_7;2_3;4_6;8_3;0_5;4_8;7_6;1_1;1_4;7_7;0_6;3_8;3_2;5_1;5_3;0_1;3_3;4_2;2_4;7_0;6_1;3_1;6_5;7_8;5_6;6_8;5_5;8_8;2_6;3_5;6_4;1_5;7_1;4_1;0_0;5_0;4_5;2_2;5_8
7,2,6,east,4,3,south,0_3;6_2;2_4;4_5;6_4;5_2;2_3;0_4;2_2;6_0;5_0;4_6;0_6;1_3;3_3;1_1;2_1;2_0;3_5;6_3;1_6;3_0;4_1;4_2;4_0;3_6;3_2;0_0;6_5;5_3;3_4;0_5;6_6;1_4;4_4;1_2;3_1
9,5,5,west,3,5,north,3_0;7_7;4_3;0_2;1_2;5_7;2_3;3_2;1_3;1_8;4_8;5_6;6_4;2_2;4_5;3_6;8_3;6_2;7_2;6_1;5_2;5_3;6_0;1_0;4_6;5_8;0_3;8_4;0_6;7_4;0_5;1_1;5_1;8_5;3_8;7_5;0_8;6_8;2_7;3_1;2_4;0_0;8_7;7_0;4_2;2_8;8_2;6_3;6_7;1_7;2_1;4_1;0_7;6_6;4_7;1_6
14,0,10,south,9,8,south,12_0;0_12;4_2;7_0;4_8;8_2;6_7;2_12;5_9;0_2;11_1;3_12;4_12;6_0;3_8;1_12;9_10;1_5;8_3;1_2;9_3;10_4;11_6;5_11;10_5;0_11;8_11;0_8;13_4;5_0;0_4;6_2;9_9;9_7;6_12;10_13;5_10;5_1;4_4;2_11;10_6;2_9;13_1;3_5;12_4;13_6;6_5;11_8;9_5;4_9;7_7;4_1;9_0;0_1;10_9;0_6;12_11;0_3;9_12;7_13;4_13;1_10;9_13;2_8;12_5;7_2;1_7;11_11;10_3;10_1;2_3;3_2;9_2;6_9;0_9;13_7;6_4;10_0;8_1;12_12;13_2;3_10;4_3;12_8;8_7;12_9;11_9;8_0;7_6;9_6;8_6;5_12;3_4;0_7;3_7;11_3;7_8;11_4;11_12;2_0;11_0;5_5;12_10;10_8;11_13;5_13;7_12;13_11;3_6;8_13;2_13;13_10;11_2;7_10;10_10;3_13;8_9;1_0;7_4;6_13;7_3;13_5;13_12;2_6;6_8;4_5;13_8;6_6;1_4;12_2;13_0;10_11;1_1;1_11;2_5;1_13;4_10;8_5
13,1,5,west,6,9,south,2_1;0_8;4_9;6_2;12_10;8_1;0_12;12_3;7_10;11_6;9_0;12_11;0_10;7_6;0_6;1_9;10_6;8_5;1_3;8_8;3_7;10_11;10_12;3_6;6_1;4_4;1_1;1_2;7_2;8_3;0_3;9_10;3_9;11_5;5_0;2_5;9_9;9_12;3_2;5_9;8_0;10_9;11_10;5_2;10_5;6_8;3_1;12_9;6_4;2_4;6_6;9_1;6_5;2_11;6_10;0_11;9_2;5_4;12_2;4_6;10_4;3_8;9_3;3_5;2_0;9_7;11_9;12_7;0_0;2_6;11_0;7_5;9_5;2_7;3_0;7_9;1_6;8_12;7_4;12_12;11_2;12_1;12_4;1_10;4_0;9_11;12_8;4_2;0_4;4_3;3_11;0_1;4_12;11_11;6_3;11_1;1_4;8_7;4_10;8_9;12_5;0_2;6_12;7_1;8_2;10_2;6_11;7_0;10_3;2_3;11_7;4_7;5_6;8_4;10_8;8_11;5_12;8_10;0_9;6_0;1_0;1_12;4_11
11,3,1,west,10,5,west,1_9;9_3;1_2;8_6;0_9;6_10;5_5;2_5;5_3;3_3;4_8;0_2;10_1;5_8;6_2;7_5;7_1;1_0;2_0;8_3;2_1;0_0;2_10;5_7;9_0;0_1;6_6;10_7;3_2;8_8;4_5;7_9;4_9;8_7;4_2;8_4;10_6;6_9;3_9;1_8;8_10;8_2;0_3;8_1;9_6;6_5;3_4;2_9;2_6;3_5;7_8;6_8;10_10;0_7;9_7;5_2;0_8;7_6;3_6;4_4;6_7;1_5;10_0;4_10;3_10;4_3;10_8;5_1;8_5;7_4;4_0;9_9;6_0;1_4;8_0;5_4;3_8;7_10;2_3;9_5;1_3;3_0;0_4;9_10;5_9;10_2;8_9;9_2;5_6;7_2;0_6;0_10;7_3;4_1;9_1
11,2,6,south,2,7,north,1_1;7_5;8_1;6_6;8_8;10_4;4_5;7_6;5_9;1_8;7_4;5_7;10_7;4_3;1_9;8_5;0_8;10_6;5_2;7_2;1_0;10_9;3_3;1_5;10_8;7_10;4_0;10_3;8_10;5_3;8_6;6_2;9_1;3_8;9_2;1_2;5_4;8_0;7_1;7_0;6_9;0_0;4_9;4_7;9_5;8_3;1_4;7_8;6_4;5_8;8_2;0_1;10_0;3_4;6_0;3_2;3_6;9_0;2_9;3_5;2_4;4_1;2_3;6_10;2_1;8_4;9_3;0_10;2_5;6_3;9_8;2_10;4_10;5_10;5_0;9_6;9_10;5_6;0_6;1_7;4_6;10_1;6_1
13,6,8,south,5,6,north,8_7;12_4;9_7;5_0;7_4;1_6;2_8;9_8;9_11;4_1;5_3;10_8;9_0;9_6;12_10;0_3;1_7;5_9;1_9;7_0;10_11;7_1;3_6;7_10;1_11;6_0;10_1;11_4;1_8;9_5;0_5;0_6;5_5;1_0;10_5;0_10;1_4;12_11;6_5;2_3;11_11;6_10;7_2;3_11;8_6;2_4;11_5;6_7;3_4;2_6;8_1;0_4;12_1;1_12;11_3;6_11;6_9;2_5;11_10;12_9;0_1;8_9;2_2;4_8;9_2;10_2;7_5;3_0;3_3;4_4;4_5;3_2;0_9;6_12;0_11;3_8;10_7;9_4;5_1;2_11;3_7;9_1;3_9;7_6;5_4;7_3;10_9;5_10;4_3;7_8;8_0;6_1;0_12;4_11;8_2;12_8;2_1;1_10;5_11;6_6;2_0;1_3;0_0;7_12;7_11;3_1;6_3;0_2;10_3;2_10;12_0;7_7;12_3;6_4;8_4;3_10;4_7;12_12;4_10;11_12;12_5;1_5;2_12;10_4;10_10;4_2;3_5
13,11,5,south,3,8,north,1_6;10_9;9_4;7_7;11_9;6_3;10_6;5_1;8_11;1_3;7_1;4_6;12_4;4_7;4_8;9_1;2_5;12_5;8_2;0_5;0_12;8_0;11_10;10_0;4_11;6_12;5_12;3_1;8_9;11_4;2_9;11_11;7_11;6_7;12_3;2_6;0_6;9_10;3_2;8_3;9_12;10_5;12_12;7_2;6_5;8_5;5_8;10_7;6_8;3_7;3_10;4_4;7_10;11_3;2_11;4_9;7_3;1_5;2_10;7_5;12_2;11_7;2_8;8_6;7_0;8_8;1_0;12_7;2_2;2_3;3_0;5_5;9_8;0_7;8_1;1_9;5_7;10_1;0_11;10_11;1_8;0_2;5_9;1_7;6_6;7_8;12_10;9_5;7_12;12_8;12_11;2_7;10_3;5_0;2_0;5_4;4_10;10_4;12_0;0_10;9_11;6_2;2_12;4_3;7_6;6_4
11,2,3,east,5,0,north,3_1;7_6;4_4;0_6;3_9;8_5;4_2;1_6;0_4;1_9;9_7;3_3;2_1;9_8;2_2;5_4;5_8;5_10;1_4;7_8;7_2;8_9;5_6;5_3;2_5;9_6;3_5;1_8;0_9;0_2;4_5;3_10;4_7;6_4;8_6;5_1;7_0;3_8;10_6;10_3;10_0;2_8;0_0;1_2;10_4;7_4;1_5;1_1;0_8;8_3;4_8;2_4;4_6;6_1;9_10;10_2;10_7;7_3;7_9;8_8;8_1;6_2;4_10;9_5;1_7;6_3;8_2;8_4;6_10;1_0;8_7;0_5;5_7
13,9,1,south,9,11,north,6_5;10_1;2_1;5_2;4_5;3_4;1_8;3_10;5_4;11_2;8_11;3_9;11_6;12_1;9_4;1_10;8_1;3_1;5_9;1_11;1_3;4_11;1_9;11_4;10_2;9_0;10_9;1_7;7_5;5_11;9_3;10_0;4_12;12_11;2_4;9_8;0_6;11_5;4_8;4_0;11_12;5_3;4_1;2_6;6_8;8_5;10_11;2_3;12_2;11_0;12_8;3_8;10_7;10_4;9_9;9_2;2_11;11_9;6_11;8_4;7_2;0_3;10_3;9_5;2_8;4_2;1_2;11_8;7_4;10_5;1_6;0_2;9_10;5_1;10_12;11_7;1_12;0_11;5_7;8_0;8_7;6_6;0_9;3_5;7_8;3_6;1_0;0_0;7_12;6_2;12_0;8_9;8_2;12_5;2_5;0_5;11_11;3_3;5_6;1_1;6_0;6_1;0_10;4_10;12_4;8_8;2_2;12_6;7_9;11_10;12_9;3_2;3_11;12_7;10_10;7_3;3_12;6_3;7_6;12_3;6_9;10_8;3_0;0_7;9_12;1_4;9_7;5_0;9_6;2_7;7_1;5_10;8_12
7,3,6,north,0,3,south,4_4;6_0;3_0;1_6;3_1;6_5;5_5;4_3;3_4;5_0;0_5;6_3;6_6;1_2;0_4;2_6;2_3;5_6;6_4;0_6;4_6;6_2;2_1;1_4;3_5;1_5;0_1;5_3;4_1;2_2;2_4;5_1;4_5;1_0
9,3,0,north,1,5,north,1_4;2_4;7_0;1_1;2_2;4_2;0_5;7_8;4_7;0_2;1_6;7_4;3_2;0_0;6_6;7_6;7_7;4_8;6_5;1_3;3_5;5_6;3_1;2_7;2_6;0_4;8_6;7_5;7_1;5_4;0_1;2_0;7_2;5_3;3_7;1_2;6_2;1_7;6_1;1_8;8_7;7_3;2_1;8_8;5_2;3_4;8_2;8_4;4_1;6_8;3_8;5_1;8_1;5_0;8_3;1_0;0_3;2_8;0_8;8_5;0_6;4_5
6,1,4,east,0,2,north,5_0;4_4;1_0;3_4;0_5;1_1;4_3;4_5;3_5;3_0;1_3;0_1;2_3;2_2;5_5;1_2;2_4;4_2;1_5;0_0;3_3
14,2,12,west,2,3,south,12_1;4_10;3_13;11_1;12_6;2_8;10_2;11_8;5_4;2_11;11_10;8_10;1_11;13_1;7_8;5_6;6_0;10_9;8_12;4_8;2_7;11_6;13_8;3_12;2_2;11_11;13_12;11_4;0_1;13_5;4_11;6_12;7_4;7_0;1_6;7_5;5_2;2_9;12_7;4_9;3_1;9_5;10_13;4_4;0_5;5_10;12_4;8_5;0_2;10_4;1_12;7_9;9_12;13_2;4_3;5_1;12_2;9_0;10_10;1_13;12_8;8_13;7_11;9_3;9_11;6_7;0_7;0_0;12_12;2_4;2_6;8_2;8_8;12_10;3_2;3_6;9_6;10_7;6_10;4_1;12_13;5_3;1_3;1_1;1_9;7_12;6_13;13_9;13_0;3_3;4_5;5_0;3_8;0_10;8_9;6_9;0_9;4_2;4_12;9_9;10_12;6_1;0_3;10_3;11_12;7_10;9_2;5_7;8_1;2_0;12_11;9_13;0_11;10_11;6_5;0_4;4_13;3_4;12_3;6_11;5_5;0_6;13_4;11_13;10_6;7_7;5_11;1_0;9_8;5_9
8,5,4,north,2,1,north,2_7;5_6;6_0;1_3;6_2;3_5;1_6;1_4;3_1;0_0;4_4;0_1;0_6;5_1;3_0;1_0;4_2;6_7;1_7;7_0;5_5;7_5;3_2;3_6;4_6;4_7;2_2;3_3;6_6;5_0;7_3;6_5;3_7;1_2;6_3;2_3;7_4;4_5;0_2;1_1;4_0
9,7,3,east,4,2,south,6_0;0_8;4_4;3_7;7_2;1_6;5_0;5_1;4_5;1_1;8_5;6_7;7_8;1_0;3_2;4_8;6_4;8_0;1_4;0_0;4_1;7_4;5_2;3_0;2_5;2_7;5_4;0_4;6_5;2_3;8_4;7_1;7_5;5_5;3_1;6_2;0_2;7_0;4_7;6_1;3_6;7_7;0_1;1_2;2_0;1_3;1_7;1_5;0_3;3_8;5_3;2_2;3_4;4_6;3_3;8_1;6_6;2_1;0_6;4_3;4_0;6_3
12,10,7,north,7,7,east,8_10;6_11;9_9;5_1;0_10;4_0;11_9;8_9;8_4;9_6;8_2;4_4;9_2;10_3;10_5;0_0;8_6;3_4;1_11;0_7;0_11;4_11;6_1;1_6;5_2;6_3;6_9;10_9;3_6;9_4;5_11;11_3;7_9;11_2;1_2;2_11;7_1;5_8;1_9;3_11;6_8;11_1;4_2;2_2;10_10;5_3;5_9;9_1;9_10;11_7;4_3;6_10;4_9;4_8;8_5;0_1;4_5;2_0;5_6;7_8;8_3;5_4;4_10;11_8;8_0;0_6;10_8;9_0;5_5;11_6;7_0;8_7;0_3;10_4;9_11;6_4;1_3;1_7;10_2;11_11;1_0;1_4;2_3;9_7;0_5;11_4;6_6;0_8;5_10;4_6;2_4;9_3;0_2;3_5;3_7;11_0;8_11;6_5;7_4;10_11;5_0;6_0;1_10;11_10;2_7;3_10;1_1;2_5;0_4;10_1;9_8
8,6,2,east,4,7,east,7_1;2_2;3_1;6_1;6_3;6_5;6_6;4_6;2_1;5_0;7_3;7_5;1_7;2_0;0_4;5_4;5_1;1_2;1_1;4_4;5_6;0_2;5_2;5_5;0_1;6_7;2_5;0_5;7_7;5_7;2_6;2_3;7_6;6_0;7_4;3_5;4_0;5_3;7_0;3_7;6_4;0_3
